=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.05.11 09:21:44 =~=~=~=~=~=~=~=~=~=~=~=
A0  A1  A2
0.17 0.04 0.25
 
0.18 0.05 0.26
 
0.18 0.05 0.25
 
0.18 0.05 0.26
 
0.18 0.06 0.26
 
0.16 0.03 0.24
 
0.10 0.04 0.20
 
0.07 0.01 0.12
 
0.13 0.04 0.09
 
0.08 0.02 0.09
 
0.09 0.02 0.10
 
0.09 0.02 0.10
 
0.10 0.03 0.10
 
0.09 0.03 0.10
 
0.10 0.03 0.10
 
0.09 0.03 0.10
 
0.10 0.03 0.10
 
0.09 0.03 0.10
 
0.09 0.03 0.09
 
0.09 0.03 0.09
 
0.09 0.02 0.09
 
0.09 0.02 0.09
 
0.10 0.03 0.09
 
0.09 0.02 0.10
 
0.09 0.02 0.09
 
0.09 0.02 0.09
 
0.09 0.03 0.09
 
0.09 0.03 0.09
 
0.09 0.02 0.09
 
0.09 0.02 0.09
 
0.09 0.03 0.10
 
0.05 0.00 0.15
 
0.14 0.05 0.21
 
0.15 0.05 0.24
 
0.14 0.04 0.22
 
0.16 0.05 0.18
 
0.48 0.04 0.23
 
0.51 0.05 0.22
 
0.46 0.05 0.22
 
0.46 0.05 0.24
 
0.49 0.05 0.24
 
0.46 0.05 0.23
 
0.49 0.04 0.23
 
0.49 0.04 0.21
 
0.50 0.05 0.22
 
0.58 0.05 0.21
 
0.53 0.05 0.21
 
0.47 0.04 0.20
 
0.78 0.05 0.22
 
0.58 0.04 0.22
 
0.58 0.04 0.23
 
0.41 0.04 0.23
 
0.15 0.04 0.22
 
0.18 0.04 0.21
 
0.20 0.03 0.20
 
0.27 0.04 0.21
 
0.19 0.04 0.21
 
0.22 0.04 0.20
 
0.16 0.04 0.21
 
0.14 0.04 0.21
 
0.33 0.04 0.21
 
0.46 0.04 0.21
 
0.30 0.05 0.23
 
0.49 0.06 0.21
 
0.17 0.07 0.20
 
0.14 0.05 0.21
 
0.14 0.04 0.23
 
0.15 0.04 0.24
 
0.16 0.14 0.22
 
0.21 0.15 0.21
 
0.20 0.13 0.22
 
0.20 0.14 0.22
 
0.21 0.14 0.22
 
0.20 0.14 0.19
 
0.20 0.14 0.22
 
0.21 0.14 0.23
 
0.21 0.14 0.23
 
0.21 0.14 0.23
 
0.21 0.14 0.23
 
0.21 0.14 0.23
 
0.21 0.14 0.22
 
0.20 0.14 0.22
 
0.21 0.14 0.22
 
0.21 0.14 0.22
 
0.21 0.14 0.21
 
0.21 0.14 0.22
 
0.20 0.14 0.22
 
0.21 0.15 0.22
 
0.20 0.15 0.19
 
0.20 0.14 0.21
 
0.21 0.14 0.23
 
0.20 0.05 0.12
 
0.20 0.04 0.41
 
0.20 0.08 0.15
 
0.20 0.08 0.39
 
0.20 0.07 0.07
 
0.20 0.04 0.07
 
0.16 0.04 0.07
 
0.16 0.04 0.07
 
0.17 0.03 0.07
 
0.16 0.04 0.07
 
0.15 0.04 0.07
 
0.15 0.05 0.10
 
0.15 0.04 0.09
 
0.15 0.04 0.10
 
0.15 0.04 0.10
 
0.16 0.04 0.08
 
0.15 0.04 0.08
 
0.39 0.07 0.07
 
0.39 0.07 0.07
 
0.39 0.07 0.07
 
0.39 0.07 0.08
 
0.39 0.07 0.07
 
0.39 0.07 0.08
 
0.39 0.07 0.07
 
0.39 0.07 0.07
 
0.39 0.07 0.07
 
0.39 0.07 0.08
 
0.39 0.07 0.07
 
0.39 0.07 0.07
 
0.39 0.07 0.07
 
0.39 0.07 0.07
 
0.39 0.07 0.08
 
0.39 0.07 0.07
 
0.39 0.07 0.07
 
0.39 0.07 0.07
 
0.39 0.08 0.07
 
0.39 0.07 0.07
 
0.37 0.07 0.07
