A0,A1,A2
0.41,0.3,0.21
0.41,0.31,0.2
0.41,0.31,0.2
0.41,0.31,0.2
0.41,0.31,0.21
0.42,0.31,0.2
0.41,0.31,0.21
0.42,0.31,0.2
0.42,0.3,0.2
0.41,0.3,0.2
0.41,0.31,0.21
0.42,0.31,0.2
0.41,0.29,0.2
0.42,0.3,0.21
0.41,0.31,0.21
0.42,0.31,0.21
0.41,0.3,0.21
0.42,0.3,0.22
0.42,0.3,0.21
0.41,0.3,0.22
0.41,0.29,0.21
0.41,0.29,0.26
0.41,0.29,0.24
0.42,0.28,0.24
0.41,0.3,0.23
0.41,0.3,0.24
0.42,0.3,0.23
0.42,0.3,0.23
0.42,0.29,0.23
0.42,0.3,0.23
0.42,0.3,0.23
0.42,0.29,0.23
0.41,0.29,0.22
0.41,0.3,0.23
0.43,0.28,0.23
0.42,0.3,0.23
0.42,0.3,0.22
0.42,0.3,0.22
0.42,0.3,0.21
0.42,0.29,0.21
0.42,0.3,0.2
0.39,0.3,0.2
0.43,0.3,0.21
0.42,0.3,0.21
0.42,0.3,0.22
0.42,0.3,0.21
0.42,0.31,0.21
0.43,0.3,0.22
0.42,0.3,0.22
0.43,0.3,0.22
0.43,0.29,0.22
0.42,0.3,0.22
0.43,0.3,0.22
0.43,0.3,0.22
0.42,0.3,0.23
0.42,0.31,0.23
0.42,0.3,0.23
0.42,0.3,0.23
0.43,0.31,0.23
0.42,0.3,0.22
0.42,0.3,0.23
0.42,0.3,0.23
0.42,0.3,0.22
0.42,0.29,0.22
0.42,0.29,0.22
0.42,0.3,0.21
0.43,0.31,0.21
0.42,0.29,0.21
0.42,0.3,0.22
0.42,0.31,0.21
0.42,0.3,0.21
0.42,0.29,0.22
0.43,0.3,0.25
0.43,0.3,0.22
0.43,0.3,0.22
0.42,0.3,0.22
0.42,0.3,0.28
0.43,0.3,0.25
0.43,0.3,0.23
0.43,0.3,0.23
0.43,0.3,0.23
0.42,0.3,0.22
0.43,0.3,0.22
0.42,0.3,0.22
0.43,0.3,0.21
0.42,0.3,0.2
0.43,0.3,0.21
0.43,0.3,0.2
0.43,0.3,0.21
0.43,0.3,0.21
0.43,0.3,0.2
0.43,0.3,0.2
0.43,0.3,0.19
0.43,0.3,0.2
0.43,0.3,0.2
0.43,0.31,0.23
0.43,0.3,0.23
0.43,0.3,0.24
0.43,0.3,0.24
0.43,0.3,0.22
0.43,0.3,0.22
0.44,0.3,0.23
0.43,0.3,0.23
0.43,0.3,0.21
0.43,0.3,0.22
0.43,0.29,0.23
0.44,0.3,0.22
0.43,0.3,0.22
0.43,0.3,0.22
0.43,0.31,0.22
0.43,0.3,0.24
0.43,0.3,0.23
0.43,0.31,0.23
0.43,0.3,0.24
0.43,0.31,0.23
0.43,0.3,0.23
0.43,0.3,0.23
0.43,0.3,0.23
0.43,0.32,0.22
0.43,0.3,0.23
0.43,0.3,0.23
0.43,0.3,0.22
0.43,0.31,0.22
0.43,0.31,0.21
0.43,0.29,0.21
0.43,0.32,0.22
0.42,0.3,0.21
0.43,0.31,0.21
0.43,0.3,0.21
0.43,0.3,0.21
0.43,0.3,0.21
0.42,0.31,0.21
0.43,0.3,0.22
0.43,0.31,0.22
0.43,0.29,0.21
0.43,0.3,0.22
0.43,0.32,0.21
0.44,0.3,0.21
0.43,0.31,0.21
0.42,0.3,0.22
0.43,0.31,0.22
0.43,0.3,0.21
0.43,0.3,0.22
0.43,0.3,0.23
0.44,0.31,0.22
0.43,0.31,0.22
0.43,0.3,0.22
0.44,0.3,0.22
0.43,0.3,0.22
0.43,0.31,0.22
0.43,0.31,0.21
0.43,0.3,0.21
0.43,0.3,0.21
0.43,0.3,0.21
0.43,0.3,0.21
0.43,0.3,0.2
0.44,0.3,0.21
0.43,0.31,0.21
0.44,0.3,0.21
0.43,0.3,0.2
0.43,0.29,0.21
0.42,0.3,0.2
0.43,0.3,0.2
0.45,0.3,0.2
0.43,0.3,0.2
0.43,0.3,0.2
0.43,0.3,0.2
0.43,0.3,0.2
0.43,0.31,0.21
0.43,0.3,0.19
0.43,0.3,0.21
0.43,0.29,0.21
0.42,0.3,0.21
0.43,0.3,0.21
0.43,0.29,0.22
0.43,0.3,0.21
0.43,0.29,0.22
0.43,0.3,0.21
0.43,0.3,0.21
0.43,0.3,0.22
0.43,0.29,0.22
0.43,0.3,0.22
0.43,0.29,0.21
0.43,0.29,0.22
0.43,0.29,0.23
0.44,0.3,0.22
0.43,0.29,0.22
0.43,0.29,0.22
0.43,0.29,0.22
0.43,0.28,0.22
0.44,0.29,0.22
0.43,0.29,0.22
0.43,0.29,0.22
0.43,0.28,0.22
0.42,0.28,0.22
0.43,0.3,0.22
0.43,0.29,0.22
0.43,0.29,0.22
0.43,0.3,0.23
0.44,0.29,0.22
0.43,0.29,0.22
0.43,0.28,0.22
0.43,0.29,0.22
0.43,0.29,0.22
0.42,0.29,0.22
0.43,0.29,0.22
0.42,0.28,0.23
0.43,0.29,0.22
0.43,0.3,0.22
0.43,0.29,0.23
0.43,0.29,0.22
0.42,0.29,0.22
0.42,0.29,0.22
0.42,0.29,0.22
0.42,0.28,0.22
0.42,0.28,0.22
0.42,0.28,0.22
0.43,0.29,0.23
0.43,0.29,0.22
0.42,0.29,0.23
0.42,0.29,0.21
0.42,0.3,0.22
0.42,0.28,0.22
0.42,0.29,0.22
0.42,0.29,0.22
0.42,0.29,0.22
0.43,0.28,0.22
0.42,0.29,0.23
0.43,0.28,0.22
0.42,0.29,0.22
0.42,0.3,0.22
