=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.02.16 11:51:52 =~=~=~=~=~=~=~=~=~=~=~=
23A0  A1  A2
0.99 0.70 0.04
 
0.99 0.70 0.04
 
0.99 0.70 0.04
 
0.99 0.70 0.03
 
0.99 0.70 0.04
 
0.99 0.70 0.04
 
0.99 0.70 0.03
 
0.99 0.70 0.03
 
0.99 0.70 0.03
 
0.99 0.70 0.03
 
0.99 0.70 0.04
 
0.99 0.70 0.04
 
0.99 0.70 0.03
 
0.99 0.70 0.03
 
0.99 0.69 0.04
 
0.99 0.70 0.03
 
0.99 0.70 0.04
 
0.99 0.69 0.03
 
0.99 0.69 0.03
 
0.99 0.69 0.04
 
0.99 0.69 0.03
 
0.99 0.69 0.03
 
0.99 0.69 0.03
 
0.99 0.69 0.03
 
0.99 0.69 0.04
 
0.99 0.69 0.03
 
0.99 0.69 0.04
 
0.99 0.69 0.03
 
0.99 0.69 0.03
 
0.99 0.69 0.04
 
0.99 0.69 0.03
 
0.99 0.69 0.03
 
0.99 0.69 0.03
 
0.99 0.69 0.03
 
0.99 0.69 0.04
 
0.99 0.69 0.03
 
0.99 0.69 0.03
 
0.99 0.69 0.04
 
0.99 0.69 0.03
 
0.98 0.69 0.03
 
0.98 0.69 0.04
 
0.99 0.69 0.03
 
0.99 0.69 0.04
 
0.99 0.69 0.04
 
0.99 0.69 0.04
 
0.98 0.69 0.04
 
0.98 0.69 0.03
 
0.98 0.69 0.04
 
0.98 0.69 0.03
 
0.98 0.69 0.03
 
0.98 0.69 0.04
 
0.98 0.69 0.03
 
0.99 0.69 0.03
 
0.98 0.69 0.04
 
0.99 0.69 0.03
 
0.98 0.69 0.04
 
0.98 0.69 0.04
 
0.98 0.69 0.03
 
0.98 0.69 0.03
 
0.98 0.69 0.03
 
0.98 0.69 0.03
 
0.98 0.69 0.04
 
0.98 0.69 0.03
 
0.98 0.69 0.04
 
0.98 0.69 0.04
 
0.98 0.68 0.03
 
0.98 0.69 0.04
 
0.98 0.69 0.03
 
0.98 0.68 0.03
 
0.98 0.69 0.03
 
0.98 0.69 0.04
 
0.98 0.68 0.03
 
0.98 0.68 0.04
 
0.98 0.68 0.04
 
0.98 0.68 0.03
 
0.98 0.69 0.04
 
0.98 0.68 0.04
 
0.98 0.69 0.04
 
0.98 0.68 0.04
 
0.98 0.68 0.03
 
0.98 0.69 0.03
 
0.98 0.68 0.04
 
0.98 0.68 0.03
 
0.98 0.68 0.03
 
0.98 0.68 0.03
 
0.98 0.68 0.03
 
0.98 0.68 0.04
 
0.98 0.68 0.04
 
0.98 0.68 0.03
 
0.98 0.68 0.03
 
0.98 0.68 0.04
 
0.98 0.68 0.03
 
0.98 0.68 0.03
 
0.98 0.68 0.04
 
0.98 0.68 0.03
 
0.98 0.68 0.04
 
0.98 0.68 0.04
 
0.98 0.68 0.03
 
0.98 0.68 0.03
 
0.98 0.68 0.03
 
0.98 0.68 0.04
 
0.97 0.68 0.04
 
0.98 0.68 0.03
 
0.97 0.68 0.04
 
0.98 0.68 0.04
 
0.97 0.68 0.03
 
0.98 0.68 0.03
 
0.98 0.68 0.03
 
0.97 0.68 0.04
 
0.98 0.68 0.03
 
0.98 0.68 0.04
 
0.97 0.68 0.04
 
0.97 0.68 0.04
 
0.97 0.68 0.03
 
0.98 0.68 0.03
 
0.98 0.68 0.03
 
0.97 0.68 0.03
 
0.98 0.68 0.04
 
0.98 0.68 0.04
 
0.97 0.68 0.04
 
0.97 0.68 0.03
 
0.97 0.68 0.03
 
0.97 0.68 0.04
 
0.97 0.68 0.03
 
0.97 0.68 0.03
 
0.97 0.68 0.03
 
0.97 0.68 0.04
 
0.97 0.68 0.04
 
0.97 0.67 0.04
 
0.97 0.68 0.04
 
0.97 0.68 0.03
 
0.97 0.68 0.03
 
0.97 0.68 0.03
 
0.97 0.68 0.03
 
0.97 0.68 0.03
 
0.97 0.67 0.03
 
0.97 0.67 0.03
 
0.97 0.68 0.04
 
0.97 0.67 0.03
 
0.97 0.67 0.04
 
0.97 0.67 0.04
 
0.97 0.68 0.03
 
0.97 0.67 0.04
 
0.97 0.68 0.03
 
0.97 0.67 0.04
 
0.97 0.67 0.04
 
0.97 0.67 0.03
 
0.97 0.67 0.04
 
0.97 0.67 0.03
 
0.97 0.67 0.03
 
0.97 0.67 0.03
 
0.97 0.67 0.03
 
0.97 0.67 0.03
 
0.97 0.67 0.04
 
0.97 0.67 0.03
 
0.97 0.67 0.03
 
0.97 0.67 0.03
 
0.97 0.67 0.04
 
0.97 0.67 0.04
 
0.97 0.67 0.03
 
0.97 0.67 0.03
 
0.97 0.67 0.04
 
0.97 0.67 0.03
 
0.97 0.67 0.03
 
0.97 0.67 0.03
 
0.97 0.67 0.04
 
0.97 0.67 0.04
 
0.97 0.67 0.03
 
0.97 0.67 0.04
 
0.97 0.67 0.03
 
0.96 0.67 0.03
 
0.96 0.67 0.04
 
0.96 0.67 0.03
 
0.96 0.67 0.04
 
0.97 0.67 0.03
 
0.97 0.67 0.04
 
0.97 0.67 0.04
 
0.97 0.67 0.04
 
0.96 0.67 0.04
 
0.96 0.67 0.03
 
0.96 0.67 0.03
 
0.96 0.67 0.03
 
0.97 0.67 0.03
 
0.96 0.67 0.03
 
0.96 0.67 0.03
 
0.96 0.67 0.04
 
0.96 0.67 0.03
 
0.97 0.67 0.04
 
0.97 0.67 0.03
 
0.96 0.67 0.03
 
0.96 0.67 0.03
 
0.96 0.67 0.03
 
0.96 0.67 0.03
 
0.96 0.67 0.04
 
0.96 0.66 0.03
 
0.96 0.66 0.04
 
0.96 0.66 0.04
 
0.96 0.66 0.04
 
0.96 0.66 0.03
 
0.96 0.66 0.03
 
0.96 0.67 0.04
 
0.96 0.66 0.03
 
0.96 0.66 0.04
 
0.96 0.66 0.03
 
0.96 0.66 0.03
 
0.96 0.67 0.03
 
0.96 0.66 0.03
 
0.96 0.66 0.03
 
0.96 0.66 0.04
 
0.96 0.66 0.03
 
0.96 0.66 0.03
 
0.96 0.66 0.03
 
0.96 0.66 0.03
 
0.96 0.66 0.03
 
0.96 0.66 0.04
 
0.95 0.66 0.03
 
0.96 0.66 0.03
 
0.96 0.66 0.03
 
0.96 0.66 0.03
 
0.96 0.66 0.03
 
0.96 0.66 0.03
 
0.96 0.66 0.03
 
0.96 0.66 0.04
 
0.96 0.66 0.03
 
0.96 0.66 0.04
 
0.96 0.66 0.04
 
0.95 0.66 0.03
 
0.96 0.66 0.03
 
0.96 0.66 0.03
 
0.96 0.66 0.03
 
0.96 0.66 0.03
 
0.95 0.66 0.03
 
0.96 0.66 0.03
 
0.96 0.66 0.04
 
0.96 0.66 0.04
 
0.95 0.66 0.03
 
0.95 0.66 0.03
 
0.96 0.66 0.04
 
0.95 0.66 0.04
 
0.95 0.66 0.04
 
0.95 0.66 0.04
 
0.95 0.66 0.03
 
0.95 0.66 0.04
 
0.95 0.66 0.04
 
0.95 0.66 0.04
 
0.95 0.66 0.04
 
0.95 0.66 0.03
 
0.95 0.66 0.04
 
0.95 0.66 0.04
 
0.95 0.66 0.03
 
0.95 0.66 0.03
 
0.95 0.66 0.03
 
0.95 0.66 0.03
 
0.95 0.66 0.03
 
0.95 0.66 0.03
 
0.95 0.66 0.04
 
0.95 0.65 0.03
 
0.95 0.66 0.03
 
0.95 0.66 0.04
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.66 0.04
 
0.95 0.66 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.04
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.04
 
0.95 0.65 0.04
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.04
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.04
 
0.95 0.65 0.03
 
0.95 0.65 0.04
 
0.95 0.65 0.04
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.94 0.65 0.04
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.95 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.04
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.04
 
0.95 0.65 0.04
 
0.95 0.65 0.04
 
0.95 0.65 0.04
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.04
 
0.94 0.65 0.04
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.04
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.04
 
0.94 0.65 0.04
 
0.94 0.65 0.03
 
0.94 0.65 0.04
 
0.94 0.65 0.03
 
0.94 0.65 0.04
 
0.94 0.65 0.04
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.04
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.04
 
0.94 0.65 0.03
 
0.94 0.65 0.04
 
0.94 0.64 0.03
 
0.94 0.65 0.04
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.64 0.04
 
0.94 0.65 0.04
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.94 0.65 0.04
 
0.94 0.65 0.04
 
0.94 0.65 0.04
 
0.94 0.65 0.03
 
0.94 0.65 0.03
 
0.93 0.64 0.03
 
0.94 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.94 0.64 0.04
 
0.94 0.64 0.04
 
0.94 0.64 0.03
 
0.94 0.65 0.03
 
0.94 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.94 0.64 0.03
 
0.93 0.64 0.03
 
0.94 0.64 0.04
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.04
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.04
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.04
 
0.93 0.64 0.03
 
0.93 0.64 0.04
 
0.93 0.64 0.04
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.04
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.04
 
0.93 0.64 0.04
 
0.93 0.64 0.03
 
0.93 0.64 0.04
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.04
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.04
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.64 0.04
 
0.92 0.64 0.03
 
0.92 0.64 0.03
 
0.92 0.64 0.04
 
0.92 0.64 0.04
 
0.92 0.64 0.04
 
0.92 0.64 0.03
 
0.93 0.64 0.03
 
0.93 0.63 0.03
 
0.92 0.64 0.03
 
0.92 0.63 0.03
 
0.92 0.64 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.93 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.04
 
0.92 0.63 0.04
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.04
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.04
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.04
 
0.92 0.63 0.03
 
0.92 0.63 0.04
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.04
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.91 0.63 0.04
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.91 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.03
 
0.91 0.63 0.03
 
0.92 0.63 0.03
 
0.92 0.63 0.04
 
0.91 0.63 0.03
 
0.91 0.63 0.03
 
0.92 0.63 0.04
 
0.92 0.63 0.03
 
0.91 0.63 0.03
 
0.91 0.63 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.63 0.03
 
0.91 0.62 0.03
 
0.91 0.63 0.03
 
0.91 0.63 0.03
 
0.91 0.63 0.03
 
0.91 0.63 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.63 0.03
 
0.91 0.62 0.03
 
0.91 0.63 0.03
 
0.91 0.63 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.90 0.62 0.03
 
0.91 0.62 0.04
 
0.91 0.62 0.04
 
0.91 0.62 0.03
 
0.90 0.62 0.03
 
0.91 0.62 0.04
 
0.92 0.62 0.03
 
0.92 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.04
 
0.91 0.62 0.03
 
0.91 0.62 0.04
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.04
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.04
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.61 0.04
 
0.91 0.62 0.03
 
0.91 0.62 0.04
 
0.91 0.61 0.03
 
0.91 0.62 0.04
 
0.91 0.62 0.03
 
0.91 0.62 0.03
 
0.91 0.61 0.04
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.91 0.62 0.04
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.90 0.61 0.03
 
0.91 0.61 0.03
 
0.91 0.62 0.03
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.04
 
0.91 0.61 0.04
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.91 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.91 0.61 0.03
 
0.90 0.61 0.04
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.04
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.04
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.60 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.60 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.60 0.03
 
0.90 0.61 0.04
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.60 0.03
 
0.90 0.61 0.03
 
0.90 0.60 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.60 0.03
 
0.90 0.61 0.03
 
0.90 0.61 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.89 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.03
 
0.90 0.60 0.04
 
0.90 0.60 0.04
 
0.89 0.60 0.04
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.90 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.04
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.60 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.04
 
0.89 0.59 0.03
 
0.89 0.60 0.03
 
0.89 0.59 0.03
 
0.89 0.60 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.60 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.04
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.03
 
0.89 0.59 0.04
 
0.88 0.59 0.03
 
0.89 0.59 0.04
 
0.89 0.59 0.03
 
0.88 0.59 0.03
 
0.89 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.04
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.04
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.04
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.58 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.59 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.59 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.59 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.59 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.88 0.58 0.03
 
0.87 0.58 0.03
 
0.88 0.58 0.03
 
0.87 0.58 0.03
 
0.88 0.58 0.03
 
0.88 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.88 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.04
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.04
 
0.87 0.58 0.03
 
0.87 0.58 0.04
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.57 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.57 0.03
 
0.87 0.58 0.03
 
0.87 0.58 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.58 0.03
 
0.87 0.57 0.03
 
0.87 0.58 0.04
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.04
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.04
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.86 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.87 0.57 0.03
 
0.86 0.57 0.03
 
0.86 0.56 0.03
 
0.87 0.57 0.03
 
0.87 0.56 0.03
 
0.86 0.56 0.03
 
0.87 0.57 0.04
 
0.86 0.57 0.03
 
0.86 0.57 0.03
 
0.86 0.57 0.03
 
0.87 0.57 0.03
 
0.86 0.56 0.03
 
0.86 0.57 0.03
 
0.86 0.57 0.03
 
0.87 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.57 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.57 0.03
 
0.86 0.57 0.03
 
0.86 0.56 0.03
 
0.86 0.57 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
0.86 0.56 0.03
 
